Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D21","APA102-2020","LED-APA102-2020",74.300000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",106.700000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",85.100000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",63.500000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",95.900000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",128.300000,-89.000000,-90.000000,top
"D21","APA102-2020","LED-APA102-2020",52.700000,-89.000000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",63.500000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",74.300000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",106.700000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",128.300000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",85.100000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",117.500000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",95.900000,-85.900000,-90.000000,top
"D22","APA102-2020","LED-APA102-2020",52.700000,-85.900000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",52.700000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",106.700000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",95.900000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",128.300000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",63.500000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",74.300000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",85.100000,-82.800000,-90.000000,top
"D23","APA102-2020","LED-APA102-2020",117.500000,-82.800000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",128.300000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",85.100000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",74.300000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",95.900000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",52.700000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",117.500000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",106.700000,-79.700000,-90.000000,top
"D24","APA102-2020","LED-APA102-2020",63.500000,-79.700000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",85.100000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",106.700000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",128.300000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",117.500000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",63.500000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",74.300000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",52.700000,-76.600000,-90.000000,top
"D25","APA102-2020","LED-APA102-2020",95.900000,-76.600000,-90.000000,top
"D26","APA102-2020","LED-APA102-2020",85.100000,-73.500000,-90.000000,top
